Source,Target,Amount,trxn_id,transaction type
CUST61622671,CUST30794018,1120,LDTQ15087154,0
CUST63562596,EXTERNAL106457,1060,SMZV45671383,0
CUST15570401,EXTERNAL716874,13657,KHRX40904700,0
CUST15570401,CUST89582940,2900,LJRK44441876,0
EXTERNAL878271,CUST87713208,1590,PJGG11984849,0
CUST95928132,EXTERNAL282363,1318,TTQT97131751,0
CUST95928132,CUST86075806,1785.5,USND96532859,0
CUST36687448,CUST89938830,1657,BZPB48636289,0
CUST36687448,CUST18010577,1655,NWTH42749249,0
CUST67032027,CUST25290610,1253,IXHA81041404,0
CUST67032027,EXTERNAL948609,1862,FSYJ36834968,0
EXTERNAL736924,CUST54353517,29235,MBLU48697711,0
CUST49543616,EXTERNAL147586,1034.5,SYRW79049777,0
EXTERNAL957554,CUST23591126,1825,GXMD34304782,0
EXTERNAL957554,CUST49547303,1922,SBQJ64211504,0
EXTERNAL957554,CUST53069370,2189,TWSU64525110,0
EXTERNAL957554,CUST63600536,2056,HUWB36103397,0
CUST46333170,CUST49547303,4717,PACB86962595,0
EXTERNAL160928,CUST51794708,5046,LDCW40426355,0
CUST52088777,CUST51794708,4422,TNKJ82865382,0
CUST52088777,EXTERNAL113125,10331,JSRR36675293,0
CUST12187524,CUST51794708,6410,HTIC15226868,0
CUST12187524,CUST88188600,2350,QTWH67417132,0
EXTERNAL975330,CUST51794708,2255,GYKQ79956591,0
CUST19222074,CUST97608242,2018,BARH33364253,0
CUST19222074,CUST51794708,1270,UPPP29716479,0
CUST74250810,EXTERNAL462083,5320,HHJH10986066,0
CUST19702299,CUST98920690,14420,DBKO25774173,0
CUST19702299,EXTERNAL873804,12435,URLS13215698,0
CUST19702299,CUST41961928,10000,BJZF74703194,0
CUST19702299,EXTERNAL462083,4685,QNBQ38951670,0
EXTERNAL202987,CUST50875210,1029.5,ZXJU83042885,0
CUST91716472,CUST50875210,4143,IKSY58004113,0
EXTERNAL193590,CUST50875210,2070,DPGD21486220,0
EXTERNAL505492,CUST19789963,5889,PBJG38644536,0
EXTERNAL505492,CUST12344389,15943,FJEJ94254351,0
EXTERNAL505492,CUST21419454,10114,OUST73352809,0
CUST95757658,EXTERNAL913249,2997,DEYC57438687,0
CUST95757658,EXTERNAL218562,4718,XIHL25529115,0
CUST95757658,EXTERNAL919989,1880.5,NXKR40930254,0
CUST13959709,CUST44777016,2014,VLMI50016249,0
EXTERNAL514298,CUST44777016,2536,TDYV34230332,0
CUST28375229,CUST44777016,2289,DWZD33529711,0
CUST86249244,CUST79272838,1448.5,RQMQ60595991,0
CUST86249244,EXTERNAL623068,1054,OORT33745741,0
CUST73079564,EXTERNAL453310,1725,HYTS11297874,0
CUST95587160,EXTERNAL964124,33443.5,BMQV97013365,0
EXTERNAL272373,CUST45577461,3026,BRQZ38839162,0
EXTERNAL272373,CUST23441523,1900,SRNL13184301,0
EXTERNAL272373,CUST33550411,63620,JELQ56503933,0
EXTERNAL814109,CUST45577461,5744,KMEN11385897,0
EXTERNAL339766,CUST39813987,1972,NIFG55551042,0
CUST21525518,CUST39813987,2456.5,DMED55553363,0
EXTERNAL447656,CUST39813987,1190,FWHC71943996,0
CUST32614423,CUST89041790,1310,IFCL22763543,0
CUST32614423,CUST39813987,2216,PWQC40447772,0
CUST32614423,EXTERNAL454168,6765,LUVX78006669,0
CUST94905237,CUST39813987,2309,BSBT25698262,0
CUST54180173,CUST75877351,1528,TUTL14031788,0
CUST54180173,CUST84769011,14774,QAAA33363674,0
CUST54180173,CUST24660111,3946.5,XFJG12988069,0
CUST54180173,CUST40748487,1520,ZWAC24464202,0
CUST54180173,CUST39154143,1705,MPWM14066281,0
EXTERNAL883999,CUST84769011,1426,JRVM12128142,0
CUST36075191,EXTERNAL474208,2045,EGMB38216690,0
CUST27967009,EXTERNAL775264,11790,YVWG69490404,0
EXTERNAL872372,CUST82921884,1386,LZTQ29620198,0
CUST69571150,EXTERNAL590333,4336,ZZJX47602664,0
CUST55386502,EXTERNAL303366,3527,YSBJ44319521,0
EXTERNAL457412,CUST47110564,5980,ENEG58647598,0
CUST76809939,CUST81654004,3163,HCMA13222426,0
CUST30856735,CUST81654004,1048,CYRV55397406,0
CUST30856735,CUST47433367,1155.5,IFII83146999,0
CUST31683368,CUST90195396,3405,NJCB40513595,0
EXTERNAL931139,CUST29609979,3704,QXIN42823548,0
EXTERNAL931139,CUST90195396,5400,YDKY10528616,0
EXTERNAL931139,CUST76890350,4745,OLKH98951263,0
EXTERNAL931139,CUST29609979,3998,XRNS94896685,0
CUST35495247,CUST36405209,11027,COYN51001523,0
CUST35495247,CUST98167837,2091,IOLD42801182,0
CUST35495247,CUST28715805,1043,YHCX31250172,0
CUST35495247,CUST32283109,3540,QVHR17150966,0
CUST51967617,CUST39732579,2609.5,QIZX75361403,0
EXTERNAL848562,CUST39732579,13732,WDYG74813335,0
EXTERNAL848562,CUST32419908,6138,IZGH57156914,0
EXTERNAL848562,CUST76416406,1289,CFBA65048736,0
EXTERNAL848562,CUST87899025,12551,XJYJ98799790,0
CUST41657291,CUST57288936,1390,NAGU68358368,0
CUST41657291,CUST25360897,1246,XZHR71343922,0
CUST20714259,CUST75259334,1520,IFOO16591026,0
CUST20714259,EXTERNAL570073,3219.5,SCML99812846,0
CUST20714259,CUST40703038,3480,HDSH30747577,0
EXTERNAL389688,CUST40703038,2980,JLYU39664280,0
EXTERNAL389688,CUST89427470,2848,QEGX48268733,0
EXTERNAL788231,CUST40703038,1108,TOPD19193930,0
EXTERNAL842410,CUST26381945,18266.5,MKDS65393850,0
EXTERNAL842410,CUST56920984,13802,GPZW86236144,0
EXTERNAL842410,CUST49442340,9088,SUSQ81525095,0
EXTERNAL797129,CUST35090415,2339.5,HAPZ37740234,0
EXTERNAL797129,CUST49442340,1297,DTJD65433716,0
CUST84148408,CUST21549097,1232,XYTG13499412,0
CUST84148408,CUST15263551,5512,HFWC34160299,0
CUST84148408,EXTERNAL368915,1009.5,TYIL64061694,0
CUST84148408,CUST67559492,5875,CRBQ47498350,0
CUST98368862,EXTERNAL970947,5253,YTFU60736181,0
CUST24468153,EXTERNAL637432,29492,FGBW11310164,0
CUST24468153,CUST44533046,29504,FGJE27817063,0
CUST24468153,EXTERNAL519559,1114.5,KDBF57744528,0
CUST40794609,CUST99877627,2840,LAJG40059936,0
CUST40794609,CUST11563228,3998,KDFK11038500,0
CUST25730765,CUST17963864,1162,VQRI70238836,0
CUST25730765,EXTERNAL288876,6660,OXSL27942700,0
CUST25730765,EXTERNAL798057,3834,KHZC14730960,0
CUST25730765,CUST11563228,5477,OQRW83382162,0
CUST43538421,CUST89141759,2984,HSMC18033285,0
CUST43538421,EXTERNAL256962,3890.5,GQXU54798497,0
CUST43538421,CUST57442065,3556,SQAN22126483,0
CUST48467010,CUST83881392,9188,JUGS35489216,0
CUST48467010,CUST89141759,2500,UZMK36390753,0
CUST48467010,EXTERNAL494648,1241,JJTQ82223008,0
EXTERNAL181426,CUST63964312,1336.5,CCAA10737121,0
EXTERNAL181426,CUST94009817,1160,TVFS44869330,0
EXTERNAL181426,CUST89141759,1538,TWEK11580656,0
EXTERNAL181426,CUST23484521,1074,EWTY81377042,0
CUST51779153,CUST94918950,42494,UXCS16875989,0
CUST24644449,CUST94918950,9338.5,CCIF36850961,0
EXTERNAL474010,CUST20406227,2120,DBZC17220368,0
EXTERNAL427616,CUST20406227,4476,HSLQ85152865,0
EXTERNAL853413,CUST20406227,6894,XJKS46914338,0
EXTERNAL832522,CUST49389828,4102,OWGJ60668558,0
CUST32944238,CUST25210192,1069,KEPY60943625,0
CUST31413445,CUST99654164,27515,YNEX10087583,0
EXTERNAL638645,CUST99775407,8014,ASTU84388355,0
EXTERNAL750544,CUST97452978,20296,FNLY68554642,0
EXTERNAL750544,CUST34099327,3612,SYHF22091025,0
CUST24664513,EXTERNAL985690,1074.5,CIWH48673953,0
CUST61318963,CUST67882150,6770,OPXK99918461,0
CUST61318963,EXTERNAL138921,7743,JIGD27810335,0
EXTERNAL754866,CUST67882150,14280,UCFU15168626,0
EXTERNAL724199,CUST67882150,1254,XTAB31447165,0
EXTERNAL724199,CUST94686907,1846,IALK93072337,0
EXTERNAL724199,CUST57425574,1056,YJYP10192352,0
EXTERNAL724199,CUST32193850,1720,MSRY72613074,0
EXTERNAL724199,CUST39374989,2483,BWQZ85862848,0
EXTERNAL106374,CUST67882150,12734,XLWF52853378,0
CUST70062404,CUST67882150,9582,RUEW86724190,0
CUST73102767,EXTERNAL366927,16807,TTSE25198067,0
CUST73102767,CUST67882150,14130,IQHH10369765,0
CUST72247395,EXTERNAL234564,26052,FAJH52979411,0
CUST72247395,CUST91845818,1295.5,LUDJ70925270,0
CUST72247395,EXTERNAL566696,6692,WUHJ84048045,0
CUST72247395,CUST34516270,1410,LMAE52049616,0
CUST72247395,CUST86834169,3300,RUET12337654,0
CUST56703104,CUST71376812,3410,DNCX54386144,0
CUST56703104,EXTERNAL566696,4429,FYHP54665686,0
CUST70152499,CUST57153721,1842,KHRI87546053,0
CUST70152499,EXTERNAL846771,1267,MILU85561616,0
CUST70152499,CUST34297984,13427.5,WLNG25087378,0
CUST87004445,EXTERNAL995241,1028,QEIA37424278,0
CUST96661303,EXTERNAL995241,5194,KEWD37173588,0
CUST46815533,EXTERNAL995241,1840,TCAR58284338,0
CUST73214828,CUST38566003,11023,KMWA23123689,0
CUST19789963,EXTERNAL907939,9060,EDJC95441733,0
CUST19789963,EXTERNAL160928,5558.5,NRAO18469138,0
CUST19789963,EXTERNAL252393,6470,FHFQ53938309,0
CUST19789963,CUST26313751,4789.5,SCDV41010401,0
CUST13667019,CUST55867986,11443,PVGV48048640,0
CUST13667019,CUST59417911,13959.5,RUHA47120907,0
CUST13667019,EXTERNAL585397,29896,FOAM67987054,0
CUST13667019,EXTERNAL907939,8539,CJJM36737078,0
EXTERNAL112014,CUST62850658,1200,EHJB21108706,0
CUST81300541,CUST39925086,1538,UABU94456847,0
CUST81300541,EXTERNAL263738,2704.5,NDGD59740158,0
EXTERNAL440334,CUST51555596,6859.5,TSOE38051901,0
EXTERNAL640862,CUST52749929,886,WTZI21114902,0
EXTERNAL640862,CUST18385502,8620.5,MWZC95948376,0
EXTERNAL640862,CUST35589230,13510,CKMR70092547,0
EXTERNAL395181,CUST31937466,2502,EDFN57818647,0
EXTERNAL633768,CUST31937466,1660,VPIK59559637,0
EXTERNAL633768,CUST30824888,5726,KKNI50020842,0
EXTERNAL633768,CUST15508461,2487.5,LBVX56216110,0
CUST60916516,CUST21436537,1754,CSAI69892420,0
EXTERNAL657442,CUST21436537,1264,KNZR76116363,0
CUST71939745,CUST99013661,1030,YHYB48550950,0
CUST71939745,EXTERNAL376670,1150,GXFX69112180,0
CUST71939745,CUST92988912,1122.5,DALD38152030,0
CUST59417911,EXTERNAL806954,2188,RHGA33424101,0
CUST90380110,EXTERNAL483111,1715.5,YYUN49539363,0
CUST60945294,EXTERNAL820808,4668,OQBZ87993842,0
CUST60945294,CUST74342992,2642,BRMG13989689,0
CUST60945294,EXTERNAL483111,3221,PHPJ54428172,0
CUST60945294,EXTERNAL854495,6755,ILMX93505101,0
CUST48192481,EXTERNAL483111,2263.5,KFHQ76000221,0
EXTERNAL991615,CUST56883807,1457.5,BKFL96498523,0
EXTERNAL991615,CUST98072377,1042,KWIM30349869,0
CUST90691249,CUST11025700,1983.5,ZPEM29177843,0
EXTERNAL171576,CUST39359937,34506,FDHI49725153,0
EXTERNAL171576,CUST62363548,47044,QRLD44478272,0
EXTERNAL171576,CUST11025700,20994,LFBT36822193,0
EXTERNAL267421,CUST61709557,13642,BKSC65537212,0
EXTERNAL267421,CUST71308870,1052,LKLC37348287,0
EXTERNAL279185,CUST52229750,18795,VEIB79732163,0
EXTERNAL279185,CUST68908113,30954,FMIQ63684597,0
EXTERNAL279185,CUST11561171,3880,RRVJ73801377,0
EXTERNAL279185,CUST29510428,5258,NVLM67707453,0
EXTERNAL279185,CUST54952707,3522,DPCM40444296,0
EXTERNAL495851,CUST96672931,18240,EXTQ37410538,0
EXTERNAL304204,CUST93932930,2480,WWRX48920165,0
EXTERNAL304204,CUST18493791,5527.5,HENU46590521,0
EXTERNAL304204,CUST99693105,7440,HVYG43460320,0
EXTERNAL304204,CUST88972665,8440.5,LDUG15190485,0
EXTERNAL304204,CUST31290969,2180,TKWH28470142,0
CUST18605789,CUST31290969,2703,XMUI12386269,0
EXTERNAL126506,CUST60452458,4860,NTXT98948174,0
EXTERNAL138921,CUST82183956,2545,AUWH98687097,0
EXTERNAL138921,CUST68149146,1335,VEWI19216314,0
EXTERNAL194154,CUST18405111,1038,CSIP77139071,0
EXTERNAL194154,CUST21530272,40604,AKHM17216962,0
EXTERNAL194154,CUST64704109,1374,IUJF11089281,0
CUST84945112,EXTERNAL801218,11038.5,QADF74573103,0
CUST69667305,EXTERNAL801218,1770,ZJIU76183201,0
CUST69667305,CUST98273474,1529,ILHB15772303,0
CUST79870489,EXTERNAL801218,4106,DDKI76166263,0
CUST38927103,CUST97937165,1923,NNBF31926148,0
CUST38927103,EXTERNAL801218,1726,LLKK76739707,0
CUST74121231,CUST73937732,1252,PMXW34996190,0
CUST74121231,EXTERNAL132694,1150,TAAW16930489,0
EXTERNAL357755,CUST73937732,1936.5,FELI14003679,0
CUST16073298,CUST35850267,1004,TJPA90191369,0
CUST16073298,EXTERNAL785812,7861,VBAW77865168,0
CUST16073298,CUST15817882,1736,JNZI67649022,0
EXTERNAL469611,CUST19913725,33826.5,EPIS57070564,0
EXTERNAL469611,CUST69312727,8616,OTTE98734350,0
EXTERNAL785181,CUST76210554,1423,RKDN22994084,0
EXTERNAL785181,CUST38173274,1014,DANT66466483,0
EXTERNAL785181,CUST24623825,1802.5,HTLR74404659,0
EXTERNAL303795,CUST95598416,4558,WACF29942402,0
EXTERNAL200966,CUST90635566,758,DYDV87322938,0
EXTERNAL200966,CUST62688511,650,XGLF88884431,0
EXTERNAL200966,CUST71109760,692,LCTL69981007,0
CUST81417024,CUST35358831,1415.5,PBUT67079735,0
CUST81417024,CUST66680015,3395.5,ASAY10287000,0
CUST81417024,CUST71612496,3071,AMQZ74107102,0
EXTERNAL588950,CUST35358831,1381.5,KLQV29191529,0
EXTERNAL411543,CUST92872028,25195,HYDT51733368,0
EXTERNAL411543,CUST51382188,3795.5,ORYR20792617,0
CUST46280981,CUST92872028,1150,TKOD57470362,0
EXTERNAL950413,CUST55949647,3890,NLRQ17871787,0
EXTERNAL452609,CUST82211624,4110,BSWU74024314,0
CUST14595014,CUST82211624,3737,SEGK25525921,0
CUST35750563,CUST82211624,3234,RUXU42876766,0
EXTERNAL857951,CUST82211624,4194,OOOG93369276,0
EXTERNAL302617,CUST82211624,4694.5,UHSB84390950,0
EXTERNAL302617,CUST57659848,5950,XNBE24899997,0
EXTERNAL593793,CUST53082113,1440,QIFL24215837,0
EXTERNAL593793,CUST16194005,1311,EKJI26153315,0
CUST35630323,CUST47469087,1712.5,NESX39480014,0
EXTERNAL467307,CUST80429850,1780.5,KGNU31832318,0
CUST68908113,CUST67391185,20074,CWOC94962213,0
CUST68908113,CUST73628539,4846,LTGK83772026,0
CUST68908113,CUST21370266,21969.5,GOEX23222730,0
CUST68908113,CUST80429850,1158,VRSV99584824,0
EXTERNAL821936,CUST44451318,2300,AHSY24941861,0
EXTERNAL821936,CUST89573975,1444,ESXX97663881,0
EXTERNAL821936,CUST37136321,7305,BRDH46153499,0
EXTERNAL821936,CUST89020741,2431.5,JCLJ15353983,0
CUST83819139,EXTERNAL343022,1910,RLHP41783912,0
CUST83819139,CUST37136321,1099,NMYA95181940,0
EXTERNAL727460,CUST56882939,4230,CIZT94873649,0
EXTERNAL727460,CUST37136321,4728,OOJF93121553,0
EXTERNAL671059,CUST88355131,1495,UAAK51047882,0
EXTERNAL394094,CUST24269249,1005,FEWO88631955,0
EXTERNAL394094,CUST17492750,7120,UHNA65428595,0
EXTERNAL666768,CUST89523953,6481,OPWE34709559,0
EXTERNAL666768,CUST76399763,41532,SJRH59929758,0
CUST83144523,EXTERNAL103114,7154,RGYR77604904,0
EXTERNAL486252,CUST99559288,4600,UEFX32412779,0
CUST26572850,EXTERNAL184646,1085,RMVE40916834,0
EXTERNAL946348,CUST12910352,2136.5,JGNA64531480,0
EXTERNAL946348,CUST46528879,3020,YAKG61169110,0
EXTERNAL202284,CUST12910352,3917.5,QTHN16072406,0
EXTERNAL202284,CUST60953588,7970,EECN43837829,0
CUST12322211,CUST62704830,7522,QZVQ33352852,0
CUST12322211,CUST12910352,5911,VPBR62687846,0
EXTERNAL631863,CUST94619613,8585,OQBF91793934,0
EXTERNAL631863,CUST12910352,8505,GMAF36805913,0
CUST24310681,CUST23287205,9520,TYYB30422610,0
CUST24310681,EXTERNAL863144,44910,PAGC49374666,0
CUST24310681,CUST40682551,3464,GDVR56885990,0
CUST24310681,CUST19063742,1338,PYBT29853415,0
CUST24310681,EXTERNAL269204,8788.5,QADT99113442,0
EXTERNAL214341,CUST87004445,1213,FKXL86413898,0
CUST67189970,CUST87004445,1580,RQOI77993645,0
CUST50263807,CUST43421234,3038,TGCX99974478,0
CUST50263807,CUST62261408,2690,HNXK87420753,0
CUST50263807,CUST87004445,1268,HVNT13306540,0
EXTERNAL943986,CUST87004445,1205,LOIS37795411,0
CUST51411082,EXTERNAL121103,4474,JCXF46116260,0
CUST51411082,EXTERNAL469568,4928,EWSY50199876,0
EXTERNAL514895,CUST34692597,23700,IWOH95026648,0
EXTERNAL514895,CUST87153203,2742,ZQMQ50976612,0
EXTERNAL514895,CUST72273959,24412,EDXL25912168,0
CUST97030765,CUST94057295,15491,SPOA77218632,0
CUST97030765,CUST45715683,31584,WIHI57216547,0
CUST97030765,CUST20015461,9685,MPHV27728586,0
EXTERNAL699846,CUST71686100,1330,DIWX89670209,0
EXTERNAL699846,CUST57299711,1120,MOFC51652955,0
EXTERNAL699846,CUST14803339,1412,CXTA90708053,0
CUST57806030,CUST71686100,3000.5,EQVN41329669,0
CUST57806030,CUST12364672,4940,UHSJ71293922,0
CUST19292234,EXTERNAL323896,5260,AWGX89316798,0
CUST19292234,EXTERNAL973429,2676,DYQY77140047,0
CUST19292234,CUST71686100,3953,JQHU34241154,0
CUST19292234,CUST92645024,2221,TIAM64288336,0
EXTERNAL550452,CUST50338284,2161.5,NEAQ43495294,0
CUST80835515,CUST39979987,1915,NOSK87911320,0
CUST80835515,CUST73886658,2755,TZCP84816880,0
CUST80835515,CUST50338284,8513.5,YUUZ52893033,0
CUST80835515,EXTERNAL894495,18364,CEBU55021126,0
EXTERNAL282305,CUST17253514,7200,DIGP81137892,0
EXTERNAL282305,CUST68105048,11675.5,MHGJ70004774,0
CUST46034487,CUST34478095,1437.5,UTDH90084077,0
CUST46034487,EXTERNAL517013,31945,QAHL48176629,0
CUST78952836,EXTERNAL651922,9959.5,DAEL82224899,0
CUST78952836,CUST39791936,1302,LVJS41740281,0
EXTERNAL372208,CUST92537028,1122,EWNZ80181133,0
CUST20726222,EXTERNAL850852,1116.5,AQZJ63821761,0
CUST20726222,CUST64950398,1101,YFXD16950523,0
CUST20726222,CUST92537028,1286,EWOT61358405,0
EXTERNAL176084,CUST54606598,2145,BPKU71942436,0
EXTERNAL386570,CUST32840563,11750,TOAB59435725,0
EXTERNAL386570,CUST54606598,1732,YKKO17043750,0
CUST13535882,CUST54606598,2648,NTXG81780359,0
CUST12282122,CUST54606598,1100,HILR44054539,0
EXTERNAL157116,CUST11870841,11740,XKEL63670749,0
EXTERNAL157116,CUST72986894,17230,ACWZ61752103,0
EXTERNAL577792,CUST83024577,764.5,QTJS63094138,0
EXTERNAL966806,CUST60458062,14261,PUOZ99265881,0
EXTERNAL966806,CUST92872667,724,THWR21034992,0
EXTERNAL377565,CUST75233380,2968,XUQC39699377,0
EXTERNAL785425,CUST38188975,1110,ZTAT64913834,0
EXTERNAL785425,CUST93157710,1055,FIMU97020159,0
CUST47846653,CUST80816116,1027,PNBC14922630,0
EXTERNAL320249,CUST33183592,2512,NLQW46844782,0
EXTERNAL145644,CUST57848183,3880,SBWS38859232,0
EXTERNAL145644,CUST33183592,4074,YZWI81356032,0
EXTERNAL145644,CUST18480796,1081,PLQS14330537,0
EXTERNAL650841,CUST36672855,1096,FEAD15139157,0
EXTERNAL650841,CUST33183592,1490,FLGG51790403,0
EXTERNAL650841,CUST84981749,1660,CGIS73012454,0
CUST41738888,EXTERNAL470908,1237,ZCUM35048630,0
CUST41738888,EXTERNAL460425,1595,CKNB20608351,0
CUST67797769,CUST28481835,2050,DFXL13633174,0
CUST67797769,CUST23171841,2722,NTXO10675364,0
CUST67797769,CUST43479141,1619,ZFCY78078322,0
CUST67797769,CUST47523036,1066,IMRQ60350523,0
CUST71413812,CUST67742861,1600,OYCX36712908,0
CUST71413812,EXTERNAL135838,1730.5,MLOA39118900,0
EXTERNAL577310,CUST55972340,1076,LNXQ83243814,0
EXTERNAL209122,CUST44909054,28162,RDFU69322064,0
EXTERNAL666578,CUST80969567,4284,VGFH49028453,0
EXTERNAL666578,CUST44909054,4445,YDOQ28255893,0
CUST45976672,CUST54458295,1144,QGJE54628501,0
CUST43394241,EXTERNAL974843,6536,XMFE19010381,0
CUST43394241,CUST88642961,3520,DWJR63927686,0
CUST43394241,CUST97409159,1558,NLIT74788658,0
CUST43394241,EXTERNAL275078,79267,LEIE64564042,0
CUST93014970,CUST88642961,3909,QSPR12909252,0
CUST93014970,EXTERNAL554505,20762,RQYS52937040,0
CUST93014970,CUST42979811,12447.5,UAUT31595071,0
EXTERNAL568477,CUST88642961,3280,QOWI74962940,0
EXTERNAL339074,CUST28826154,7340,VXLL19460057,0
EXTERNAL339074,CUST95321097,1138,ZTML24163652,0
EXTERNAL332935,CUST24433165,4660,QHZT45619767,0
EXTERNAL719602,CUST41899408,1121.5,UKIN68766385,0
CUST56725989,EXTERNAL158736,2475,TYPH17909167,0
EXTERNAL360418,CUST49184208,11822,HCBT38037105,0
EXTERNAL360418,CUST37510666,7950,VTHO72339352,0
EXTERNAL917332,CUST62919547,3484,RLPG32609286,0
EXTERNAL917332,CUST21355677,4150,KXUO28430081,0
EXTERNAL917332,CUST40728738,3918,SYQB43024412,0
EXTERNAL989191,CUST19222074,2330,XWXS93015999,0
EXTERNAL670413,CUST96205645,1239,NKZM37389823,0
CUST89020741,EXTERNAL231255,3264,GFFV64406371,0
CUST89020741,EXTERNAL468547,26844,UWTC47774034,0
CUST37622979,CUST43925592,12304,DWNR19652011,0
CUST15281904,CUST99561735,1978.5,UGWO20025380,0
CUST15281904,EXTERNAL955234,2958,GCXB42688811,0
EXTERNAL214066,CUST38821661,1920,HCXP71121285,0
EXTERNAL214066,CUST46011784,3218,JNON40800953,0
CUST66769630,CUST90530430,2750,CWMI66331209,0
EXTERNAL646067,CUST98089903,1091,OAAH51513714,0
EXTERNAL646067,CUST91480334,1310,ANRI35894961,0
CUST89817186,CUST17819938,3027,TIYH98953551,0
CUST89817186,CUST17247473,2003.5,ZGOF64364774,0
CUST89817186,EXTERNAL973148,5435,SJYT49192328,0
CUST89817186,CUST36228217,4096,XWDX32549843,0
CUST59293109,CUST59662662,12885,VLNL33035818,0
CUST60843765,CUST38742117,8832,VLBL43690921,0
CUST63683643,EXTERNAL163291,2654,UNOB52862342,0
CUST63683643,EXTERNAL666837,2009.5,ZTRH80226062,0
CUST63683643,CUST97974328,26264,YTVW41241155,0
EXTERNAL149830,CUST60843765,1941,KBQF95323327,0
EXTERNAL152847,CUST87958571,1903.5,JSER69317862,0
CUST51289421,EXTERNAL908108,1882,BPBQ42353686,0
CUST51289421,CUST59650901,1407,WRNR74939218,0
EXTERNAL698122,CUST82542260,1966,CRQI90640141,0
EXTERNAL698122,CUST14341608,1182,SHIL32896375,0
EXTERNAL698122,CUST89185780,2790,XKTJ61504927,0
CUST89955549,EXTERNAL277763,19748.5,FSIN96831667,0
CUST89955549,EXTERNAL734994,1900,HXOK42358386,0
CUST89955549,EXTERNAL163682,30101,XWPL98042371,0
CUST44814315,EXTERNAL803964,1608,MEPP19917666,0
CUST44814315,CUST94850463,13633,BMLO15966267,0
CUST44814315,CUST10846049,13238,QWWS91841501,0
CUST66222351,CUST44029654,6715,QIZC87881274,0
CUST66222351,CUST50328564,1050,NUDS43403144,0
CUST16186062,EXTERNAL701189,32083.5,ALQX14714858,0
EXTERNAL496159,CUST10096089,1001,GISO73070583,0
CUST75583375,EXTERNAL320135,4770,RNXK52350575,0
EXTERNAL676549,CUST60583010,8050,DBPF12202210,0
EXTERNAL795226,CUST85449656,1442,GVCW20739200,0
EXTERNAL795226,CUST37949989,3841,HXCN59693265,0
EXTERNAL129581,CUST71870482,19815,LIVU82310527,0
CUST75776513,EXTERNAL175594,3293,UVAF47045923,0
EXTERNAL728138,CUST41720349,1104,QUKE34909193,0
CUST86312241,EXTERNAL667107,4020,WASB13509384,0
EXTERNAL575012,CUST22757641,1407,EJBY18981871,0
CUST27058198,CUST19683263,1280,DWNU64833338,0
CUST62403680,CUST30111620,1634,RNQV22360184,0
CUST62403680,CUST78028014,1420,DOJK53723124,0
CUST66342126,CUST65478153,3820,AOBO59474769,0
CUST66342126,CUST62080611,9414.5,GWYP28752919,0
CUST66342126,CUST42982786,1485,QSZG22019511,0
CUST62776002,CUST77128328,1147.5,IWEF73234136,0
CUST67285126,EXTERNAL451936,41580.5,FYDG73813235,0
CUST24149819,CUST22437912,1134,FCYP24939445,0
CUST24149819,CUST64735672,7234,PXIX27790585,0
CUST24149819,CUST17683705,1746.5,GJVG92494125,0
CUST24149819,EXTERNAL555966,7906.5,GVHZ51391260,0
EXTERNAL865799,CUST68082399,1801,YIED20911951,0
EXTERNAL671698,CUST42622303,1403.5,HBKO77818952,0
CUST27771787,CUST81619342,8921,GBYQ87588401,0
CUST27771787,EXTERNAL316434,2401,JPRF61806297,0
CUST48327327,EXTERNAL605794,5950,RATW54510398,0
CUST48327327,EXTERNAL935896,2201.5,IOSC79580456,0
CUST48327327,CUST81594058,4610,DVDQ86964249,0
EXTERNAL202237,CUST70671425,10026,NGZS97157850,0
CUST93410522,EXTERNAL183590,3052,FDRH65368545,0
CUST14421422,CUST15396725,14118,YGUJ88159917,0
CUST14421422,CUST23591126,2017,IYDO47647887,0
CUST14421422,EXTERNAL172653,1210,OOWZ78232094,0
CUST72020700,EXTERNAL919316,29470,KLBS64415925,0
EXTERNAL722729,CUST93370845,6270.5,VHLD36423700,0
EXTERNAL230662,CUST67692412,5890,SDGU65897776,0
CUST15791808,CUST57916611,1210.5,NNPG56196283,0
CUST15791808,EXTERNAL674183,33140,GNMM52673166,0
CUST15791808,CUST99927411,5797,PMLZ68635209,0
CUST21450478,CUST26484854,4756.5,CPOG60658340,0
CUST21450478,CUST13836944,4264.5,QVKO13171958,0
CUST21450478,EXTERNAL952290,5374.5,WURZ70941849,0
EXTERNAL624853,CUST60355445,1136,GTDF54171422,0
CUST24300462,EXTERNAL867328,3509.5,INOY19108838,0
CUST24300462,EXTERNAL121934,17054,YROP88592187,0
CUST24300462,CUST26484854,10306,QZOH77304125,0
CUST31369552,EXTERNAL707528,21136,TVGX45558339,0
CUST31369552,CUST48127760,2094.5,PGIP29534100,0
